index,step,reward,brier_score,p_yes,ground_truth,parseable
87,0,0.4736328125,0.0,1.0,True,1
88,0,-0.35833984375000005,0.81,0.9,False,1
89,0,0.5029296875,0.0,0.0,False,1
90,0,0.46875,0.0,0.0,False,1
91,0,0.46136718749999994,0.0025000000000000044,0.050000000000000044,False,1
92,0,-0.38492187499999997,0.9025,0.050000000000000044,True,1
93,0,0.478515625,0.0,1.0,True,1
94,0,-0.01636718749999999,0.48999999999999994,0.7,False,1
95,0,0.47119140625,0.0,1.0,True,1
96,0,0.6029687499999999,0.0025000000000000044,0.95,True,1
97,0,0.527109375,0.009999999999999995,0.09999999999999998,False,1
98,0,-0.27289062500000005,0.81,0.9,False,1
99,0,0.46630859375,0.0,0.0,False,1
100,0,0.5736718749999999,0.0025000000000000044,0.95,True,1
101,0,0.59791015625,0.009999999999999995,0.09999999999999998,False,1
102,0,0.4638671875,0.0,0.0,False,1
103,0,-0.37298828125000005,0.81,0.09999999999999998,True,1
104,0,0.49466796874999996,0.03999999999999998,0.19999999999999996,False,1
105,0,0.61767578125,0.0,1.0,True,1
106,0,0.49560546875,0.0,0.0,False,1
107,0,0.5419921875,0.0,1.0,True,1
108,0,0.4345703125,0.0,0.0,False,1
109,0,0.45316406249999996,0.03999999999999998,0.19999999999999996,False,1
110,0,0.517578125,0.0,0.0,False,1
111,0,0.478515625,0.0,1.0,True,1
112,0,0.4541015625,0.0,1.0,True,1
113,0,0.6224999999999999,0.0025000000000000044,0.050000000000000044,False,1
114,0,0.6201171875,0.0,0.0,False,1
115,0,0.458984375,0.0,0.0,False,1
116,0,0.4736328125,0.0,0.0,False,1
117,0,0.546875,0.0,0.0,False,1
118,0,-0.15121093749999992,0.7224999999999999,0.85,False,1
119,0,-0.49951171875,0.25,0.5,True,1
120,0,-0.49951171875,1.0,1.0,False,1
121,0,0.5126953125,0.0,0.0,False,1
122,0,0.4638671875,0.0,1.0,True,1
123,0,0.644296875,0.009999999999999995,0.09999999999999998,False,1
124,0,0.5078125,0.0,0.0,False,1
125,0,0.4931640625,0.0,0.0,False,1
126,0,0.5615234375,0.0,0.0,False,1
127,0,0.5019921875,0.03999999999999998,0.19999999999999996,False,1
128,0,0.5126953125,0.0,0.0,False,1
129,0,0.556640625,0.0,0.0,False,1
130,0,0.6029687499999999,0.0025000000000000044,0.95,True,1
131,0,0.5515234375,0.009999999999999995,0.09999999999999998,False,1
132,0,0.62744140625,0.0,0.0,False,1
133,0,-0.4140625,1.0,1.0,False,1
134,0,-0.4482421875,1.0,0.0,True,1
135,0,0.615,0.009999999999999995,0.09999999999999998,False,1
136,0,-0.25824218750000005,0.81,0.09999999999999998,True,1
137,0,-0.41369374999999997,0.9801,0.99,False,1
138,0,0.50537109375,0.0,0.0,False,1
139,0,-0.46044921875,1.0,0.0,True,1
140,0,0.48828125,0.0,1.0,True,1
141,0,0.54443359375,0.0,0.0,False,1
142,0,0.615234375,0.0,0.0,False,1
143,0,0.57373046875,0.0,0.0,False,1
144,0,0.5078125,0.0,0.0,False,1
145,0,0.52734375,0.0,0.0,False,1
146,0,-0.4677734375,1.0,1.0,False,1
147,0,0.54419921875,0.009999999999999995,0.09999999999999998,False,1
148,0,0.66138671875,0.009999999999999995,0.09999999999999998,False,1
149,0,0.57767578125,0.03999999999999998,0.19999999999999996,False,1
150,0,0.44189453125,0.0,1.0,True,1
151,0,0.52001953125,0.0,0.0,False,1
152,0,-0.404296875,0.25,0.5,False,1
153,0,-0.43603515625,1.0,1.0,False,1
154,0,0.54443359375,0.0,1.0,True,1
155,0,0.56396484375,0.0,0.0,False,1
156,0,0.5703515625,0.03999999999999998,0.19999999999999996,False,1
157,0,0.47607421875,0.0,1.0,True,1
158,0,0.5908203125,0.0,0.0,False,1
159,0,-0.4189453125,1.0,1.0,False,1
160,0,0.55419921875,0.0,0.0,False,1
161,0,-0.029648437500000124,0.6400000000000001,0.8,False,1
162,0,0.58349609375,0.0,0.0,False,1
163,0,-0.18988281250000005,0.81,0.9,False,1
164,0,0.595703125,0.0,0.0,False,1
165,0,0.44921875,0.0,1.0,True,1
166,0,0.5346093749999999,0.0025000000000000044,0.95,True,1
167,0,0.5032617187499999,0.09000000000000002,0.30000000000000004,False,1
168,0,0.58837890625,0.0,0.0,False,1
169,0,0.5322265625,0.0,1.0,True,1
170,0,0.52978515625,0.0,0.0,False,1
171,0,0.592734375,0.022500000000000006,0.85,True,1
172,0,0.546875,0.0,0.0,False,1
173,0,0.52978515625,0.0,0.0,False,1
174,0,0.57373046875,0.0,1.0,True,1
175,0,0.5614648437499999,0.0025000000000000044,0.050000000000000044,False,1
176,0,0.65673828125,0.0,0.0,False,1
177,0,0.53466796875,0.0,1.0,True,1
178,0,-0.4775390625,1.0,1.0,False,1
179,0,-0.28998046875000005,0.81,0.9,False,1
180,0,0.62255859375,0.0,0.0,False,1
181,0,-0.42626953125,1.0,1.0,False,1
182,0,0.58837890625,0.0,1.0,True,1
183,0,0.614296875,0.03999999999999998,0.19999999999999996,False,1
184,0,0.7030664062499999,0.0025000000000000044,0.95,True,1
185,0,0.6493554687499999,0.0025000000000000044,0.050000000000000044,False,1
186,0,0.48490234374999996,0.03999999999999998,0.19999999999999996,False,1
187,0,0.60546875,0.0,0.0,False,1
188,0,0.62744140625,0.0,0.0,False,1
189,0,0.6103515625,0.0,0.0,False,1
190,0,0.56396484375,0.0,0.0,False,1
191,0,0.76904296875,0.0,1.0,True,1
192,0,0.43701171875,0.0,1.0,True,1
193,0,0.54443359375,0.0,0.0,False,1
194,0,0.7079492187499999,0.0025000000000000044,0.050000000000000044,False,1
195,0,0.7763671875,0.0,1.0,True,1
196,0,0.771484375,0.0,1.0,True,1
197,0,-0.00035156250000012434,0.6400000000000001,0.8,False,1
198,0,0.73486328125,0.0,0.0,False,1
199,0,0.5203515624999999,0.09000000000000002,0.30000000000000004,False,1
200,0,0.63232421875,0.0,0.0,False,1
201,0,0.60546875,0.0,0.0,False,1
202,0,0.624765625,0.009999999999999995,0.09999999999999998,False,1
203,0,0.6198828125,0.009999999999999995,0.09999999999999998,False,1
204,0,-0.24332031249999997,0.9025,0.95,False,1
205,0,0.5390234375,0.022500000000000006,0.15000000000000002,False,1
206,0,0.60546875,0.0,0.0,False,1
207,0,0.46499999999999997,0.16000000000000003,0.6,True,1
208,0,0.52734375,0.0,1.0,True,1
209,0,0.70556640625,0.0,0.0,False,1
210,0,0.75439453125,0.0,0.0,False,1
211,0,0.5703515625,0.03999999999999998,0.19999999999999996,False,1
212,0,0.7079492187499999,0.0025000000000000044,0.95,True,1
213,0,0.404296875,0.25,0.5,True,1
214,0,0.60279296875,0.009999999999999995,0.09999999999999998,False,1
215,0,0.68359375,0.0,1.0,True,1
216,0,0.6396484375,0.0,0.0,False,1
217,0,0.67359375,0.009999999999999995,0.09999999999999998,False,1
218,0,0.7518945312499999,0.0025000000000000044,0.050000000000000044,False,1
219,0,0.6103515625,0.0,0.0,False,1
220,0,-0.31640625,1.0,1.0,False,1
221,0,0.63453125,0.009999999999999995,0.9,True,1
222,0,0.63138671875,0.03999999999999998,0.8,True,1
223,0,0.6784765625,0.009999999999999995,0.09999999999999998,False,1
224,0,-0.11148437499999997,0.9025,0.95,False,1
225,0,0.3058984375,0.48999999999999994,0.7,False,1
226,0,0.79345703125,0.0,1.0,True,1
227,0,0.732421875,0.0,1.0,True,1
228,0,0.019179687499999876,0.6400000000000001,0.8,False,1
229,0,0.45035156249999997,0.16000000000000003,0.4,False,1
230,0,-0.33349609375,1.0,1.0,False,1
231,0,0.3173828125,0.0,0.0,False,1
232,0,0.67138671875,0.0,0.0,False,1
233,0,0.693359375,0.0,0.0,False,1
234,0,-0.04339843750000005,0.81,0.9,False,1
235,0,0.712890625,0.0,0.0,False,1
236,0,0.72486328125,0.009999999999999995,0.9,True,1
237,0,-0.12353515625,1.0,1.0,False,1
238,0,-0.07974609374999997,0.9025,0.95,False,1
239,0,0.8242578125,0.03999999999999998,0.19999999999999996,False,1
240,0,0.20580078125,0.48999999999999994,0.30000000000000004,True,1
241,0,0.703125,0.0,0.0,False,1
242,0,0.2529296875,0.5625,0.75,False,1
243,0,0.17787109374999988,0.6400000000000001,0.8,False,1
244,0,0.13392578124999988,0.6400000000000001,0.8,False,1
245,0,0.7030664062499999,0.0025000000000000044,0.050000000000000044,False,1
246,0,0.7077734375,0.009999999999999995,0.09999999999999998,False,1
247,0,0.73974609375,0.0,0.0,False,1
248,0,0.31982421875,0.0,1.0,True,1
249,0,0.37109375,0.0,1.0,True,1
250,0,0.12261718749999995,0.81,0.09999999999999998,True,1
251,0,0.80322265625,0.0,0.0,False,1
252,0,0.31982421875,0.0,1.0,True,1
253,0,0.78369140625,0.0,0.0,False,1
254,0,0.729453125,0.022500000000000006,0.15000000000000002,False,1
255,0,0.07623046874999995,0.81,0.9,False,1
256,0,0.400390625,0.0,0.0,False,1
257,0,0.40033203124999994,0.0025000000000000044,0.95,True,1
258,0,0.41009765624999994,0.0025000000000000044,0.050000000000000044,False,1
259,0,0.40771484375,0.0,0.0,False,1
260,0,0.380859375,0.0,0.0,False,1
261,0,0.924765625,0.022500000000000006,0.15000000000000002,False,1
262,0,0.51025390625,0.0,1.0,True,1
263,0,0.07406250000000003,0.9025,0.95,False,1
264,0,0.41259765625,0.0,1.0,True,1
265,0,0.4248046875,0.0,1.0,True,1
266,0,0.9128515625,0.009999999999999995,0.09999999999999998,False,1
267,0,0.478515625,0.0,1.0,True,1
268,0,0.72021484375,0.0,0.0,False,1
269,0,0.50931640625,0.03999999999999998,0.8,True,1
270,0,0.49310546874999994,0.0025000000000000044,0.050000000000000044,False,1
271,0,0.3271484375,0.0,1.0,True,1
272,0,-0.63134765625,1.0,1.0,False,1
273,0,0.41748046875,0.0,1.0,True,1
274,0,0.38794921875,0.009999999999999995,0.9,True,1
275,0,0.44654296875,0.009999999999999995,0.9,True,1
276,0,0.43701171875,0.0,0.0,False,1
277,0,0.3076171875,0.0,1.0,True,1
278,0,-0.27289062500000005,0.81,0.1,True,1
279,0,0.4052734375,0.0,0.0,False,1
280,0,0.3759765625,0.0,0.0,False,1
281,0,0.400390625,0.0,0.0,False,1
282,0,0.65673828125,0.0,1.0,True,1
283,0,0.488046875,0.009999999999999995,0.9,True,1
284,0,0.3464453125,0.009999999999999995,0.09999999999999998,False,1
285,0,0.41952187500000004,0.0004000000000000007,0.020000000000000018,False,1
286,0,0.4052734375,0.0,1.0,True,1
287,0,0.40771484375,0.0,0.0,False,1
288,0,0.37353515625,0.0,0.0,False,1
289,0,0.3662109375,0.0,1.0,True,1
290,0,-0.5167578125,0.9025,0.050000000000000044,True,1
291,0,0.41748046875,0.0,1.0,True,1
292,0,0.5224609375,0.0,1.0,True,1
293,0,0.380859375,0.0,1.0,True,1
294,0,0.380859375,0.0,0.0,False,1
295,0,0.5224609375,0.0,1.0,True,1
296,0,-0.20941406250000005,0.81,0.09999999999999998,True,1
297,0,0.52826796875,0.006399999999999993,0.07999999999999996,False,1
298,0,-0.502109375,0.9025,0.050000000000000044,True,1
299,0,0.55908203125,0.0,1.0,True,1
300,0,0.41015625,0.0,1.0,True,1
301,0,0.5078125,0.0,1.0,True,1
302,0,0.51513671875,0.0,1.0,True,1
303,0,0.40771484375,0.0,1.0,True,1
304,0,0.4931640625,0.0,1.0,True,1
305,0,-0.47037109374999997,0.9025,0.050000000000000044,True,1
306,0,-0.18011718750000005,0.81,0.09999999999999998,True,1
307,0,0.46875,0.0,0.0,False,1
308,0,0.3955078125,0.0,1.0,True,1
309,0,0.58814453125,0.009999999999999995,0.9,True,1
310,0,0.49048828125,0.009999999999999995,0.09999999999999998,False,1
311,0,0.51490234375,0.009999999999999995,0.9,True,1
312,0,0.48828125,0.0,0.0,False,1
313,0,0.46630859375,0.0,1.0,True,1
314,0,0.35638671874999994,0.0025000000000000044,0.050000000000000044,False,1
315,0,-0.541015625,1.0,0.0,True,1
316,0,0.44921875,0.0,1.0,True,1
317,0,-0.5069921875,0.9025,0.050000000000000044,True,1
318,0,0.5517578125,0.0,1.0,True,1
319,0,0.46142578125,0.0,0.0,False,1
320,0,0.50443359375,0.03999999999999998,0.19999999999999996,False,1
321,0,0.49560546875,0.0,0.0,False,1
322,0,0.028945312499999876,0.6400000000000001,0.19999999999999996,True,1
323,0,0.478515625,0.0,1.0,True,1
324,0,0.52978515625,0.0,0.0,False,1
325,0,0.46875,0.0,1.0,True,1
326,0,0.3955078125,0.0,0.0,False,1
327,0,0.46240234375,0.0625,0.75,True,1
328,0,0.4471093749999999,0.09000000000000002,0.7,True,1
329,0,0.546640625,0.009999999999999995,0.9,True,1
330,0,0.6273828124999999,0.0025000000000000044,0.95,True,1
331,0,-0.28265625000000005,0.81,0.09999999999999998,True,1
332,0,0.48828125,0.0,1.0,True,1
333,0,0.4929296875,0.009999999999999995,0.09999999999999998,False,1
334,0,0.40771484375,0.0,0.0,False,1
335,0,0.40771484375,0.0,1.0,True,1
336,0,0.4638671875,0.0,1.0,True,1
337,0,0.41748046875,0.0,0.0,False,1
338,0,0.5224609375,0.0,0.0,False,1
339,0,0.419921875,0.0,0.0,False,1
340,0,0.49310546874999994,0.0025000000000000044,0.050000000000000044,False,1
341,0,0.35400390625,0.0,0.0,False,1
342,0,0.4638671875,0.0,0.0,False,1
343,0,0.3662109375,0.0,0.0,False,1
344,0,-0.37027343749999997,0.9025,0.050000000000000044,True,1
345,0,0.60494140625,0.022500000000000006,0.85,True,1
346,0,-0.46533203125,1.0,1.0,False,1
347,0,0.322265625,0.0,0.0,False,1
348,0,0.5199609374999999,0.0025000000000000044,0.050000000000000044,False,1
349,0,0.4638671875,0.0,1.0,True,1
350,0,0.55908203125,0.0,1.0,True,1
351,0,0.4296875,0.0,1.0,True,1
352,0,0.39306640625,0.0,1.0,True,1
353,0,0.43701171875,0.0,1.0,True,1
354,0,-0.30218750000000005,0.81,0.9,False,1
355,0,0.361328125,0.0,1.0,True,1
356,0,-0.462890625,1.0,1.0,False,1
357,0,-0.34369140625000005,0.81,0.09999999999999998,True,1
358,0,0.4541015625,0.0,0.0,False,1
359,0,0.4833984375,0.0,1.0,True,1
360,0,-0.35101562500000005,0.81,0.9,False,1
361,0,0.3369140625,0.0,1.0,True,1
362,0,0.7138671875,0.0625,0.75,True,1
363,0,0.62744140625,0.0,1.0,True,1
364,0,0.57837890625,0.009999999999999995,0.9,True,1
365,0,0.516640625,0.03999999999999998,0.8,True,1
366,0,-0.13373046875000005,0.81,0.09999999999999998,True,1
367,0,0.4345703125,0.0,0.0,False,1
368,0,0.49048828125,0.009999999999999995,0.9,True,1
369,0,0.37109375,0.0,1.0,True,1
370,0,-0.42425781250000005,0.81,0.09999999999999998,True,1
371,0,0.57861328125,0.0,0.0,False,1
372,0,0.56396484375,0.0,0.0,False,1
373,0,0.41742187499999994,0.0025000000000000044,0.050000000000000044,False,1
374,0,0.429453125,0.009999999999999995,0.9,True,1
375,0,-0.39453125,0.25,0.5,True,1
376,0,0.693359375,0.0,0.0,False,1
377,0,0.6296484375,0.009999999999999995,0.9,True,1
378,0,0.48560546875,0.009999999999999995,0.09999999999999998,False,1
379,0,-0.57275390625,1.0,0.0,True,1
380,0,0.4196875,0.009999999999999995,0.9,True,1
381,0,-0.4287109375,1.0,1.0,False,1
382,0,0.673828125,0.0,1.0,True,1
383,0,0.5590234374999999,0.0025000000000000044,0.95,True,1
384,0,0.57861328125,0.0,0.0,False,1
385,0,0.429453125,0.009999999999999995,0.9,True,1
386,0,0.59814453125,0.0,0.0,False,1
387,0,0.5419335937499999,0.0025000000000000044,0.95,True,1
388,0,0.53861328125,0.03999999999999998,0.19999999999999996,False,1
389,0,-0.41650390625,1.0,1.0,False,1
390,0,0.4248046875,0.0,0.0,False,1
391,0,0.4978125,0.009999999999999995,0.09999999999999998,False,1
392,0,0.45654296875,0.0,1.0,True,1
393,0,-0.39697265625,1.0,1.0,False,1
394,0,0.48583984375,0.0,1.0,True,1
395,0,0.37818359375,0.009999999999999995,0.09999999999999998,False,1
396,0,0.52978515625,0.0,1.0,True,1
397,0,0.47513671874999996,0.03999999999999998,0.19999999999999996,False,1
398,0,0.43207031249999994,0.0025000000000000044,0.95,True,1
399,0,0.4812890624999999,0.09000000000000002,0.30000000000000004,False,1
400,0,0.4056054687499999,0.09000000000000002,0.30000000000000004,False,1
401,0,0.46240234375,0.0625,0.75,True,1
402,0,-0.09466796875000005,0.81,0.09999999999999998,True,1
403,0,0.6980078125,0.009999999999999995,0.9,True,1
404,0,0.5810546875,0.0,1.0,True,1
405,0,0.44828124999999996,0.03999999999999998,0.19999999999999996,False,1
406,0,0.48095703125,0.0,1.0,True,1
407,0,0.53466796875,0.0,0.0,False,1
408,0,0.60791015625,0.0,0.0,False,1
409,0,0.5667382812499999,0.09000000000000002,0.7,True,1
410,0,0.6517968749999999,0.0025000000000000044,0.050000000000000044,False,1
411,0,0.5459375,0.03999999999999998,0.19999999999999996,False,1
412,0,-0.20453125000000005,0.81,0.9,False,1
413,0,0.57861328125,0.0,1.0,True,1
414,0,0.5322265625,0.0,1.0,True,1
415,0,-0.22650390625000005,0.81,0.9,False,1
416,0,0.06908203125000001,0.48999999999999994,0.30000000000000004,True,1
417,0,0.5175195312499999,0.0025000000000000044,0.95,True,1
418,0,-0.3505859375,1.0,0.0,True,1
419,0,-0.09505859374999992,0.7224999999999999,0.85,False,1
420,0,0.7323632812499999,0.0025000000000000044,0.050000000000000044,False,1
421,0,0.5272851562499999,0.0025000000000000044,0.95,True,1
422,0,0.6787109375,0.0,0.0,False,1
423,0,0.56302734375,0.03999999999999998,0.19999999999999996,False,1
424,0,0.5492578124999999,0.0025000000000000044,0.050000000000000044,False,1
425,0,0.5712890625,0.0,1.0,True,1
426,0,0.5703515625,0.03999999999999998,0.19999999999999996,False,1
427,0,0.22607421875,0.25,0.5,False,1
428,0,0.43160156250000004,0.022500000000000006,0.15000000000000002,False,1
429,0,-0.45556640625,1.0,1.0,False,1
430,0,0.517478125,0.00010000000000000018,0.010000000000000009,False,1
431,0,-0.33349609375,1.0,1.0,False,1
432,0,-0.34814453125,1.0,1.0,False,1
433,0,-0.20941406250000005,0.81,0.09999999999999998,True,1
434,0,0.341796875,0.0,1.0,True,1
435,0,0.7370703125,0.009999999999999995,0.09999999999999998,False,1
436,0,0.66162109375,0.0,1.0,True,1
437,0,0.6689453125,0.0,1.0,True,1
438,0,-0.3310546875,1.0,1.0,False,1
439,0,0.59326171875,0.0,1.0,True,1
440,0,0.71523203125,0.00010000000000000018,0.010000000000000009,False,1
441,0,0.7363671875,0.03999999999999998,0.8,True,1
442,0,0.546875,0.0,0.0,False,1
443,0,0.5175195312499999,0.0025000000000000044,0.95,True,1
444,0,0.62255859375,0.0,0.0,False,1
445,0,0.51978515625,0.009999999999999995,0.9,True,1
446,0,-0.22623046874999997,0.9025,0.95,False,1
447,0,0.5419921875,0.0,0.0,False,1
448,0,0.6127343749999999,0.0025000000000000044,0.95,True,1
449,0,0.41498046874999994,0.0025000000000000044,0.95,True,1
450,0,0.7321875,0.009999999999999995,0.09999999999999998,False,1
451,0,0.41259765625,0.0,1.0,True,1
452,0,0.6201171875,0.0,1.0,True,1
453,0,0.693359375,0.0,0.0,False,1
454,0,0.6494140625,0.0,1.0,True,1
455,0,-0.37298828125000005,0.81,0.9,False,1
456,0,0.058242187499999876,0.6400000000000001,0.8,False,1
457,0,0.38080078124999994,0.0025000000000000044,0.95,True,1
458,0,0.6054101562499999,0.0025000000000000044,0.050000000000000044,False,1
459,0,0.5508203125,0.03999999999999998,0.19999999999999996,False,1
460,0,0.7177148437499999,0.0025000000000000044,0.95,True,1
461,0,0.38330078125,0.0,1.0,True,1
462,0,0.498046875,0.0,0.0,False,1
463,0,0.5687890624999999,0.0025000000000000044,0.95,True,1
464,0,0.7250390624999999,0.0025000000000000044,0.050000000000000044,False,1
465,0,0.6005859375,0.0,0.0,False,1
466,0,-0.296875,1.0,1.0,False,1
467,0,0.37841796875,0.0,1.0,True,1
468,0,0.5541406249999999,0.0025000000000000044,0.95,True,1
469,0,0.66162109375,0.0,1.0,True,1
470,0,0.6689453125,0.0,1.0,True,1
471,0,0.517578125,0.0,1.0,True,1
472,0,0.67603515625,0.009999999999999995,0.09999999999999998,False,1
473,0,0.56396484375,0.0,1.0,True,1
474,0,0.35400390625,0.0,1.0,True,1
475,0,0.5026953125,0.009999999999999995,0.9,True,1
476,0,-0.11947265624999992,0.7224999999999999,0.15000000000000002,True,1
477,0,0.56884765625,0.0,1.0,True,1
478,0,0.59326171875,0.0,1.0,True,1
479,0,0.506875,0.03999999999999998,0.19999999999999996,False,1
480,0,0.66626953125,0.009999999999999995,0.9,True,1
481,0,0.6469140624999999,0.0025000000000000044,0.95,True,1
482,0,0.52640625,0.03999999999999998,0.8,True,1
483,0,0.66162109375,0.0,0.0,False,1
484,0,0.8144921875,0.03999999999999998,0.8,True,1
485,0,0.78345703125,0.009999999999999995,0.09999999999999998,False,1
486,0,0.45654296875,0.0,1.0,True,1
487,0,0.5126367187499999,0.0025000000000000044,0.95,True,1
488,0,0.390390625,0.009999999999999995,0.9,True,1
489,0,0.62720703125,0.009999999999999995,0.9,True,1
490,0,-0.17279296875000005,0.81,0.09999999999999998,True,1
491,0,-0.38763671875000005,0.81,0.1,True,1
492,0,-0.521484375,1.0,0.0,True,1
493,0,0.585703125,0.009999999999999995,0.9,True,1
494,0,0.533359375,0.16000000000000003,0.4,False,1
495,0,0.6640039062499999,0.0025000000000000044,0.95,True,1
496,0,0.38330078125,0.0,1.0,True,1
497,0,0.30029296875,0.0,0.0,False,1
498,0,0.59326171875,0.0,0.0,False,1
499,0,0.8633203125,0.03999999999999998,0.19999999999999996,False,1
500,0,0.7396874999999999,0.0025000000000000044,0.95,True,1
501,0,0.40283203125,0.0,1.0,True,1
502,0,0.654296875,0.0,1.0,True,1
503,0,0.7103906249999999,0.0025000000000000044,0.95,True,1
504,0,0.37841796875,0.0,0.0,False,1
505,0,-0.21142578125,1.0,1.0,False,1
506,0,0.6582421875,0.03999999999999998,0.8,True,1
507,0,0.81787109375,0.0,1.0,True,1
508,0,-0.57275390625,1.0,0.0,True,1
509,0,0.5517578125,0.0,1.0,True,1
510,0,0.64697265625,0.0,0.0,False,1
511,0,0.7079492187499999,0.0025000000000000044,0.95,True,1
512,0,0.43212890625,0.0,0.0,False,1
513,0,0.7445703124999999,0.0025000000000000044,0.95,True,1
514,0,-0.541015625,1.0,0.0,True,1
515,0,0.78857421875,0.0,1.0,True,1
516,0,0.4052734375,0.0,0.0,False,1
517,0,0.42474609374999994,0.0025000000000000044,0.95,True,1
518,0,0.50025390625,0.009999999999999995,0.9,True,1
519,0,0.56640625,0.0,1.0,True,1
520,0,0.63423828125,0.022500000000000006,0.85,True,1
521,0,0.42724609375,0.0,1.0,True,1
522,0,0.43701171875,0.0,0.0,False,1
523,0,-0.44351562499999997,0.9025,0.050000000000000044,True,1
524,0,0.7665429687499999,0.0025000000000000044,0.95,True,1
525,0,0.69068359375,0.009999999999999995,0.9,True,1
526,0,0.55908203125,0.0,1.0,True,1
527,0,0.35638671874999994,0.0025000000000000044,0.95,True,1
528,0,0.48822265624999994,0.0025000000000000044,0.95,True,1
529,0,0.4736328125,0.0,1.0,True,1
530,0,0.37841796875,0.0,0.0,False,1
531,0,0.41986328124999994,0.0025000000000000044,0.95,True,1
